Year (TT),Month (TT),Day (0h TT),MJD (0h TT),X [arcsec],Y [arcsec],s [arcsec]
2020,6,13,59013,402.88174491149900,-1.22285472561500,-0.00116915775024
2020,6,14,59014,402.91219576126500,-1.20592980303000,-0.00118574724978
2020,6,15,59015,402.94092001074000,-1.20461443691000,-0.00118708687846
2020,6,16,59016,402.97399754761500,-1.21834590725200,-0.00117375954239
2020,6,17,59017,403.01694287157400,-1.24444172513300,-0.00114841122913
2020,6,18,59018,403.07412737358000,-1.27822311387900,-0.00111562437723
2020,6,19,59019,403.14809890634700,-1.31331015103400,-0.00108162778245
2020,6,20,59020,403.23886967943500,-1.34226474947500,-0.00105367205568
2020,6,21,59021,403.34338663262100,-1.35770983793200,-0.00103894375740
2020,6,22,59022,403.45550770874300,-1.35388293052900,-0.00104305477664
2020,6,23,59023,403.56678506233900,-1.32831079957700,-0.00106840827574
2020,6,24,59024,403.66812983943200,-1.28304765743300,-0.00111298483462
2020,6,25,59025,403.75205729481500,-1.22488419205900,-0.00117013252080
2020,6,26,59026,403.81487153895100,-1.16419897356200,-0.00122968916002
2020,6,27,59027,403.85804453655200,-1.11259474972300,-0.00128030053345
2020,6,28,59028,403.88824664926500,-1.07991911156200,-0.00131234338616
2020,6,29,59029,403.91589488711500,-1.07151333223600,-0.00132061914162
2020,6,30,59030,403.95251950306800,-1.08651205465900,-0.00130600952698
2020,7,1,59031,404.00760451365900,-1.11779193583200,-0.00127551419082
2020,7,2,59032,404.08581188297100,-1.15376845288800,-0.00124048498476
2020,7,3,59033,404.18555287044100,-1.18164913875600,-0.00121344421661
2020,7,4,59034,404.29952385896500,-1.19110905884000,-0.00120449315344
2020,7,5,59035,404.41705830469300,-1.17704832696800,-0.00121861401354
2020,7,6,59036,404.52733748391500,-1.14045321570500,-0.00125482250320
2020,7,7,59037,404.62218527670400,-1.08728247897600,-0.00130725534941
2020,7,8,59038,404.69755308302800,-1.02616543231000,-0.00136742931302
2020,7,9,59039,404.75356433479400,-0.96599397359400,-0.00142661024833
2020,7,10,59040,404.79359620521100,-0.91416879125100,-0.00147754034373
2020,7,11,59041,404.82303317014300,-0.87570784937600,-0.00151531403536
2020,7,12,59042,404.84813617291800,-0.85303386540500,-0.00153758162843
2020,7,13,59043,404.87519729960700,-0.84613185941600,-0.00154438654845
2020,7,14,59044,404.90994844975600,-0.85281867861000,-0.00153789316378
2020,7,15,59045,404.95708979828100,-0.86899928569900,-0.00152213071812
2020,7,16,59046,405.01979654761100,-0.88893331987200,-0.00150273140596
2020,7,17,59047,405.09913629315300,-0.90564655623400,-0.00148653017565
2020,7,18,59048,405.19345590420700,-0.91167672632700,-0.00148083879644
2020,7,19,59049,405.29796355274100,-0.90031816159300,-0.00149222997021
2020,7,20,59050,405.40489941281400,-0.86734491201900,-0.00152484778805
2020,7,21,59051,405.50470813292600,-0.81281216134600,-0.00157863500677
2020,7,22,59052,405.58831086996300,-0.74213463613800,-0.00164826623406
2020,7,23,59053,405.64994095548300,-0.66557676770800,-0.00172364423976
2020,7,24,59054,405.68941885472100,-0.59582891945400,-0.00179228586379
2020,7,25,59055,405.71271236666900,-0.54432094655800,-0.00184295529032
2020,7,26,59056,405.73034474267400,-0.51770341424700,-0.00186912883180
2020,7,27,59057,405.75424897988500,-0.51590340186100,-0.00187090141811
2020,7,28,59058,405.79431141484600,-0.53237059803500,-0.00185473376312
2020,7,29,59059,405.85577693223300,-0.55619029738000,-0.00183136816082
2020,7,30,59060,405.93816370418500,-0.57519048947800,-0.00181277562588
2020,7,31,59061,406.03577602044200,-0.57907058542200,-0.00180908573654
2020,8,1,59062,406.13948980626400,-0.56174280389700,-0.00182628661736
2020,8,2,59063,406.23921387902600,-0.52237810182900,-0.00186519194621
2020,8,3,59064,406.32631070552300,-0.46503436919500,-0.00192180008828
2020,8,4,59065,406.39533950383600,-0.39714747116300,-0.00198877669928
2020,8,5,59066,406.44476457749000,-0.32747150782700,-0.00205748680461
2020,8,6,59067,406.47665557998200,-0.26412951822800,-0.00211992200261
2020,8,7,59068,406.49571698222800,-0.21324109056000,-0.00217005724730
2020,8,8,59069,406.50808562132200,-0.17826790940500,-0.00220449452647
2020,8,9,59070,406.52023902370600,-0.15995531862500,-0.00222251446631
2020,8,10,59071,406.53817401338400,-0.15662885982600,-0.00222577746737
2020,8,11,59072,406.56684569946600,-0.16461552941900,-0.00221790538368
2020,8,12,59073,406.60975762674400,-0.17866286590200,-0.00220407042967
2020,8,13,59074,406.66858009473000,-0.19236171227400,-0.00219058413210
2020,8,14,59075,406.74272703697700,-0.19868230817400,-0.00218437492417
2020,8,15,59076,406.82893136446500,-0.19079704975800,-0.00219218012545
2020,8,16,59077,406.92103135684700,-0.16335560791400,-0.00221928683670
2020,8,17,59078,407.01037234408700,-0.11419776346200,-0.00226783594625
2020,8,18,59079,407.08727935035600,-0.04607119873200,-0.00233511844464
2020,8,19,59080,407.14372372952200,0.03258979189600,-0.00241280109426
2020,8,20,59081,407.17648862764400,0.10891496781400,-0.00248816402862
2020,8,21,59082,407.18926995853900,0.16921113807500,-0.00254767919919
2020,8,22,59083,407.19216369322700,0.20372974313600,-0.00258172696275
2020,8,23,59084,407.19833899264500,0.21024567192300,-0.00258812586534
2020,8,24,59085,407.21946377109700,0.19459900826500,-0.00257265360805
2020,8,25,59086,407.26210175139900,0.16819198976800,-0.00254656659328
2020,8,26,59087,407.32640452157000,0.14401441222800,-0.00252268031485
2020,8,27,59088,407.40699869213300,0.13299961114500,-0.00251178373609
2020,8,28,59089,407.49513982461100,0.14174317596200,-0.00252039451376
2020,8,29,59090,407.58116487085700,0.17175881664000,-0.00255002130563
2020,8,30,59091,407.65660503624500,0.21996016034600,-0.00259762936892
2020,8,31,59092,407.71565474790400,0.27992442842100,-0.00265687912327
2020,9,1,59093,407.75590098085300,0.34353727313100,-0.00271974820029
2020,9,2,59094,407.77833395107900,0.40267379556100,-0.00277819685270
2020,9,3,59095,407.78676446092600,0.45061048417600,-0.00282557066856
2020,9,4,59096,407.78686692054100,0.48295973002200,-0.00285752893913
2020,9,5,59097,407.78509814088500,0.49806714098900,-0.00287243665304
2020,9,6,59098,407.78770707399200,0.49693666698000,-0.00287128595392
2020,9,7,59099,407.79997102781400,0.48282993234700,-0.00285729630048
2020,9,8,59100,407.82568110893600,0.46071579309000,-0.00283537128244
2020,9,9,59101,407.86680770284200,0.43669091471100,-0.00281153194653
2020,9,10,59102,407.92325925717300,0.41738899961100,-0.00279234054326
2020,9,11,59103,407.99268194190100,0.40931448370000,-0.00278424590592
2020,9,12,59104,408.07032162153000,0.41797786914000,-0.00279272511379
2020,9,13,59105,408.14912053335900,0.44670505575800,-0.00282109513193
2020,9,14,59106,408.22039985213900,0.49515827874700,-0.00286903570226
2020,9,15,59107,408.27551840946100,0.55799417372600,-0.00293125148793
2020,9,16,59108,408.30858862571200,0.62457653704500,-0.00299718895798
2020,9,17,59109,408.31951286603100,0.68085450700600,-0.00305291022172
2020,9,18,59110,408.31560401680100,0.71372817141600,-0.00308543414807
2020,9,19,59111,408.31001829568600,0.71635064347300,-0.00308799183707
2020,9,20,59112,408.31700171712900,0.69134146555600,-0.00306319342471
2020,9,21,59113,408.34637626972500,0.64973654541400,-0.00302196855569
2020,9,22,59114,408.40034448770500,0.60636017931800,-0.00297898119874
2020,9,23,59115,408.47386466763100,0.57449083341400,-0.00294736320253
2020,9,24,59116,408.55748955474900,0.56237175197900,-0.00293527506134
2020,9,25,59117,408.64071384305100,0.57226608052100,-0.00294497320316
2020,9,26,59118,408.71452957305700,0.60134093487700,-0.00297367589082
2020,9,27,59119,408.77284169257600,0.64335482569500,-0.00301522084104
2020,9,28,59120,408.81293823936000,0.69042758946200,-0.00306180906953
2020,9,29,59121,408.83534159022000,0.73456898949800,-0.00310551820413
2020,9,30,59122,408.84328519749600,0.76889136613100,-0.00313951012856
2020,10,1,59123,408.84195268082900,0.78848884171400,-0.00315891057965
2020,10,2,59124,408.83758129583500,0.79095475011300,-0.00316132700677
2020,10,3,59125,408.83653331018400,0.77653205538900,-0.00314699690542
2020,10,4,59126,408.84443707738900,0.74792178641300,-0.00311859344743
2020,10,5,59127,408.86549583497600,0.70980438289100,-0.00308074783936
2020,10,6,59128,408.90202470948000,0.66817562606300,-0.00303939330650
2020,10,7,59129,408.95420639572300,0.62960534526300,-0.00300103777860
2020,10,8,59130,409.02002268942000,0.60047117057200,-0.00297201234841
2020,10,9,59131,409.09533354730700,0.58616523760300,-0.00295768708870
2020,10,10,59132,409.17411226050400,0.59023351747100,-0.00296161056463
2020,10,11,59133,409.24894235505000,0.61339791473300,-0.00298452541483
2020,10,12,59134,409.31201073286900,0.65254044752500,-0.00302334566528
2020,10,13,59135,409.35682749995000,0.70003616695800,-0.00307048836445
2020,10,14,59136,409.38061712407900,0.74417221336400,-0.00311429739810
2020,10,15,59137,409.38667049794400,0.77149622352900,-0.00314139406841
2020,10,16,59138,409.38511634187600,0.77125527734600,-0.00314110081008
2020,10,17,59139,409.39052021345800,0.74036134455700,-0.00311036872010
2020,10,18,59140,409.41645824130800,0.68580657469200,-0.00305615464933
2020,10,19,59141,409.46982011300200,0.62231680546700,-0.00299307500424
2020,10,20,59142,409.54833072243200,0.56631311187900,-0.00293741680630
2020,10,21,59143,409.64246478013400,0.52987459986000,-0.00290116272649
2020,10,22,59144,409.73986267028800,0.51778198479600,-0.00288906579268
2020,10,23,59145,409.82943915525500,0.52799283330700,-0.00289911572308
2020,10,24,59146,409.90368447159400,0.55397137207900,-0.00292483986632
2020,10,25,59147,409.95922630293600,0.58724083282800,-0.00295782796390
2020,10,26,59148,409.99636172153700,0.61934597941900,-0.00298967826398
2020,10,27,59149,410.01819736243700,0.64309579253400,-0.00301323570122
2020,10,28,59150,410.02975085101200,0.65327004655100,-0.00302330167926
2020,10,29,59151,410.03711230325300,0.64699849611300,-0.00301701801716
2020,10,30,59152,410.04664987144000,0.62391119896800,-0.00299401852295
2020,10,31,59153,410.06424523305600,0.58607558923600,-0.00295636253646
2020,11,1,59154,410.09457668176000,0.53770584297800,-0.00290823933142
2020,11,2,59155,410.14050880821100,0.48462477590500,-0.00285542944565
2020,11,3,59156,410.20267945379700,0.43350186427200,-0.00280455040642
2020,11,4,59157,410.27935127365700,0.39095187053200,-0.00276216978601
2020,11,5,59158,410.36654656823100,0.36259062941900,-0.00273387561206
2020,11,6,59159,410.45846022152300,0.35213078692100,-0.00272337937187
2020,11,7,59160,410.54813665130300,0.36059017664600,-0.00273172062727
2020,11,8,59161,410.62841511939300,0.38567121153000,-0.00275663459745
2020,11,9,59162,410.69319777170500,0.42142273990000,-0.00279220209991
2020,11,10,59163,410.73905884384400,0.45847017952800,-0.00282907521404
2020,11,11,59164,410.76697547091700,0.48526347833300,-0.00285572962624
2020,11,12,59165,410.78353569446700,0.49072179833400,-0.00286111502277
2020,11,13,59166,410.80054087407900,0.46808614715000,-0.00283850231815
2020,11,14,59167,410.83203046855400,0.41860160456600,-0.00278914517430
2020,11,15,59168,410.88911534454900,0.35261374517700,-0.00272335667189
2020,11,16,59169,410.97508200511700,0.28639858953100,-0.00265734598244
2020,11,17,59170,411.08387428799500,0.23585966266200,-0.00260695061632
2020,11,18,59171,411.20296056310200,0.21069337254100,-0.00258183539935
2020,11,19,59172,411.31853125968000,0.21211994576300,-0.00258322875752
2020,11,20,59173,411.41990776911900,0.23442059559100,-0.00260544172703
2020,11,21,59174,411.50150085268800,0.26828565737900,-0.00263919559806
2020,11,22,59175,411.56261249150000,0.30392277974600,-0.00267471977172
2020,11,23,59176,411.60618797029400,0.33302933427200,-0.00270372380940
2020,11,24,59177,411.63741098205100,0.34968493114300,-0.00272029472423
2020,11,25,59178,411.66255193013500,0.35057275270200,-0.00272112355036
2020,11,26,59179,411.68811735302800,0.33490581175800,-0.00270543357957
2020,11,27,59180,411.72018640426200,0.30425198434800,-0.00267480219265
2020,11,28,59181,411.76382092957600,0.26228908367500,-0.00263290886153
2020,11,29,59182,411.82249817024200,0.21443644784700,-0.00258516040407
2020,11,30,59183,411.89759155406800,0.16727814584000,-0.00253811405653
2020,12,1,59184,411.98800855452600,0.12772685750900,-0.00249864981392
2020,12,2,59185,412.09013181449000,0.10197595700100,-0.00247293632883
2020,12,3,59186,412.19817067477400,0.09438191713600,-0.00246532485216
2020,12,4,59187,412.30495314990500,0.10647573250600,-0.00247736258667
2020,12,5,59188,412.40309660189600,0.13632484887000,-0.00250714502223
2020,12,6,59189,412.48640641237000,0.17842873841600,-0.00254919574834
2020,12,7,59190,412.55130876545700,0.22425506766700,-0.00259499024428
2020,12,8,59191,412.59809844619500,0.26349054853400,-0.00263420525192
2020,12,9,59192,412.63168934420700,0.28605230940000,-0.00265673975525
2020,12,10,59193,412.66141345988700,0.28472978500400,-0.00265536986101
2020,12,11,59194,412.69938062740200,0.25792281355700,-0.00262849337020
2020,12,12,59195,412.75723155933200,0.21139090574700,-0.00258187589203
2020,12,13,59196,412.84200045137500,0.15764210987100,-0.00252803427378
2020,12,14,59197,412.95291404308200,0.11229643005600,-0.00248260101774
2020,12,15,59198,413.08115313474600,0.08858769627800,-0.00245883022193
2020,12,16,59199,413.21308709958900,0.09275620398300,-0.00246298546874
2020,12,17,59200,413.33524806910500,0.12270393900500,-0.00249298025707
2020,12,18,59201,413.43838427581300,0.17007998259000,-0.00254045234062
2020,12,19,59202,413.51903183511500,0.22398496647700,-0.00259447160956
2020,12,20,59203,413.57884241439500,0.27425179706300,-0.00264483492805
2020,12,21,59204,413.62284828864500,0.31332738572300,-0.00268396207908
2020,12,22,59205,413.65770318835600,0.33685164072500,-0.00270748242180
2020,12,23,59206,413.69037420661300,0.34347351879200,-0.00271405116594
2020,12,24,59207,413.72731171954800,0.33439637221200,-0.00270488932191
2020,12,25,59208,413.77392336826200,0.31291787563100,-0.00268331525239
2020,12,26,59209,413.83416503927300,0.28401917321800,-0.00265432585304
2020,12,27,59210,413.91013757278100,0.25392849766700,-0.00262415637857
2020,12,28,59211,414.00168273623900,0.22952698605500,-0.00259968896551
2020,12,29,59212,414.10608975380800,0.21748126838200,-0.00258759311200
2020,12,30,59213,414.21811658565000,0.22309579723700,-0.00259318568533
2020,12,31,59214,414.33053706475300,0.24905012142700,-0.00261916884071
2021,1,1,59215,414.43531413676000,0.29435587072000,-0.00266457723802
2021,1,2,59216,414.52528181860900,0.35395208084300,-0.00272435698319
2021,1,3,59217,414.59596596418300,0.41926524533800,-0.00278991252474
2021,1,4,59218,414.64702353753000,0.47978313000800,-0.00285068006946
2021,1,5,59219,414.68282653698500,0.52536276746000,-0.00289645023637
2021,1,6,59220,414.71191588095300,0.54876355960700,-0.00291992424838
2021,1,7,59221,414.74529858876200,0.54779468590200,-0.00291888208125
2021,1,8,59222,414.79381985944500,0.52645116713100,-0.00289732914250
2021,1,9,59223,414.86513687615500,0.49449432513800,-0.00286507604703
2021,1,10,59224,414.96114869272800,0.46521208431600,-0.00283548958480
2021,1,11,59225,415.07692779871000,0.45169897826500,-0.00282175581637
2021,1,12,59226,415.20190722754800,0.46282147573100,-0.00283282035065
2021,1,13,59227,415.32313344588000,0.50053151713600,-0.00287067368525
2021,1,14,59228,415.42926885520900,0.55973357586700,-0.00293020097209
2021,1,15,59229,415.51360869046200,0.63059391594300,-0.00300149772829
2021,1,16,59230,415.57506010160900,0.70196040296400,-0.00307331754997
2021,1,17,59231,415.61723309128800,0.76432516031500,-0.00313606760920
2021,1,18,59232,415.64658307871200,0.81146332929500,-0.00318346899336
2021,1,19,59233,415.67055610382600,0.84077128947400,-0.00321289994228
2021,1,20,59234,415.69623912345200,0.85280952088500,-0.00322493150199
2021,1,21,59235,415.72957281942200,0.85057279116400,-0.00322258579238
2021,1,22,59236,415.77494993312500,0.83880160448700,-0.00321063708936
2021,1,23,59237,415.83497853888300,0.82342057119100,-0.00319504498132
2021,1,24,59238,415.91025735091100,0.81103028503800,-0.00318244685342
2021,1,25,59239,415.99912707166300,0.80830365247300,-0.00317955819754
2021,1,26,59240,416.09749344528300,0.82113740789500,-0.00319232625988
2021,1,27,59241,416.19894267959300,0.85349821745300,-0.00322477037176
2021,1,28,59242,416.29543713846900,0.90610890030900,-0.00327765155095
2021,1,29,59243,416.37878730790600,0.97540751952800,-0.00334740859209
2021,1,30,59244,416.44276941027300,1.05341333584600,-0.00342600716613
2021,1,31,59245,416.48528638058100,1.12901432146500,-0.00350223069551
2021,2,1,59246,416.50965267502100,1.19064931423900,-0.00356439039740
2021,2,2,59247,416.52424352957200,1.22961671124800,-0.00360367493054
2021,2,3,59248,416.54041107968800,1.24278566840800,-0.00361689589371
2021,2,4,59249,416.56934553754600,1.23366988057400,-0.00360757625784
2021,2,5,59250,416.61896234684800,1.21151777886600,-0.00358503606631
